x,y,theta,u,v,r
11.0912705,2.521743036,-2,0.199995646,0.001142845,-0.114285714
11.08284382,2.503605043,-2.011428571,0.199995646,0.001142845,-0.114285714
11.07421041,2.485564536,-2.022857143,0.199995646,0.001142845,-0.114285714
11.06537139,2.467623874,-2.034285714,0.199995646,0.001142845,-0.114285714
11.05632792,2.449785398,-2.045714286,0.199995646,0.001142845,-0.114285714
11.04708117,2.432051438,-2.057142857,0.199995646,0.001142845,-0.114285714
11.03763236,2.414424312,-2.068571429,0.199995646,0.001142845,-0.114285714
11.02798271,2.396906321,-2.08,0.199995646,0.001142845,-0.114285714
11.0181335,2.379499753,-2.091428571,0.199995646,0.001142845,-0.114285714
11.008086,2.362206882,-2.102857143,0.199995646,0.001142845,-0.114285714
10.99784153,2.345029966,-2.114285714,0.199995646,0.001142845,-0.114285714
10.98740142,2.32797125,-2.125714286,0.199995646,0.001142845,-0.114285714
10.97676704,2.31103296,-2.137142857,0.199995646,0.001142845,-0.114285714
10.96593978,2.294217309,-2.148571429,0.199995646,0.001142845,-0.114285714
10.95492106,2.277526494,-2.16,0.199995646,0.001142845,-0.114285714
10.9437123,2.260962695,-2.171428571,0.199995646,0.001142845,-0.114285714
10.93231498,2.244528074,-2.182857143,0.199995646,0.001142845,-0.114285714
10.92073059,2.228224779,-2.194285714,0.199995646,0.001142845,-0.114285714
10.90896063,2.212054939,-2.205714286,0.199995646,0.001142845,-0.114285714
10.89700664,2.196020666,-2.217142857,0.199995646,0.001142845,-0.114285714
10.8848702,2.180124054,-2.228571429,0.199995646,0.001142845,-0.114285714
10.87255287,2.164367179,-2.24,0.199995646,0.001142845,-0.114285714
10.86005627,2.1487521,-2.251428571,0.199995646,0.001142845,-0.114285714
10.84738204,2.133280855,-2.262857143,0.199995646,0.001142845,-0.114285714
10.83453182,2.117955466,-2.274285714,0.199995646,0.001142845,-0.114285714
